country,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
NLD,2,2,1,1,UNK,0,99,115
NLD,2,3,1,1,UNK,0,99,389
NLD,2,99,1,1,UNK,0,99,336
NLD,2,1,2,1,UNK,0,99,95
NLD,2,3,2,1,UNK,0,99,86
NLD,2,99,2,1,UNK,0,99,145
NLD,2,1,3,1,UNK,0,99,567
NLD,2,2,3,1,UNK,0,99,307
NLD,2,3,3,1,UNK,0,99,399
NLD,2,99,3,1,UNK,0,99,910
NLD,2,1,99,1,UNK,0,99,12314
NLD,2,2,99,1,UNK,0,99,20848
NLD,2,3,99,1,UNK,0,99,24258
NLD,2,99,99,1,UNK,0,99,4403
NOR,1,1,1,1,AFRI,0,1,9159
NOR,1,2,1,1,AFRI,0,1,1643
NOR,1,3,1,1,AFRI,0,1,2813
NOR,1,99,1,1,AFRI,0,1,5303
NOR,1,1,2,1,AFRI,0,1,3832
NOR,1,2,2,1,AFRI,0,1,1159
NOR,1,3,2,1,AFRI,0,1,1506
NOR,1,99,2,1,AFRI,0,1,825
NOR,1,1,3,1,AFRI,0,1,7267
NOR,1,2,3,1,AFRI,0,1,4533
NOR,1,3,3,1,AFRI,0,1,4589
NOR,1,99,3,1,AFRI,0,1,1092
NOR,2,1,1,1,AFRI,0,1,6256
NOR,2,2,1,1,AFRI,0,1,1069
NOR,2,3,1,1,AFRI,0,1,1503
NOR,2,99,1,1,AFRI,0,1,4949
NOR,2,1,2,1,AFRI,0,1,4027
NOR,2,2,2,1,AFRI,0,1,1379
NOR,2,3,2,1,AFRI,0,1,1059
NOR,2,99,2,1,AFRI,0,1,870
NOR,2,1,3,1,AFRI,0,1,5922
NOR,2,2,3,1,AFRI,0,1,3794
NOR,2,3,3,1,AFRI,0,1,3202
NOR,2,99,3,1,AFRI,0,1,1063
NOR,1,1,1,1,ASIA,0,1,6377
NOR,1,2,1,1,ASIA,0,1,1584
NOR,1,3,1,1,ASIA,0,1,6952
NOR,1,99,1,1,ASIA,0,1,6224
NOR,1,1,2,1,ASIA,0,1,5616
NOR,1,2,2,1,ASIA,0,1,1902
NOR,1,3,2,1,ASIA,0,1,3759
NOR,1,99,2,1,ASIA,0,1,1569
NOR,1,1,3,1,ASIA,0,1,18127
NOR,1,2,3,1,ASIA,0,1,12321
NOR,1,3,3,1,ASIA,0,1,12559
NOR,1,99,3,1,ASIA,0,1,2441
NOR,2,1,1,1,ASIA,0,1,6889
NOR,2,2,1,1,ASIA,0,1,3210
NOR,2,3,1,1,ASIA,0,1,8811
NOR,2,99,1,1,ASIA,0,1,8914
NOR,2,1,2,1,ASIA,0,1,7160
NOR,2,2,2,1,ASIA,0,1,3245
NOR,2,3,2,1,ASIA,0,1,5346
NOR,2,99,2,1,ASIA,0,1,2511
NOR,2,1,3,1,ASIA,0,1,19836
NOR,2,2,3,1,ASIA,0,1,12753
NOR,2,3,3,1,ASIA,0,1,13369
NOR,2,99,3,1,ASIA,0,1,3646
NOR,1,1,1,1,ASIA,1,1,24
NOR,1,2,1,1,ASIA,1,1,21
NOR,1,3,1,1,ASIA,1,1,177
NOR,1,99,1,1,ASIA,1,1,87
NOR,1,1,2,1,ASIA,1,1,43
NOR,1,2,2,1,ASIA,1,1,23
NOR,1,3,2,1,ASIA,1,1,91
NOR,1,99,2,1,ASIA,1,1,24
NOR,1,1,3,1,ASIA,1,1,724
NOR,1,2,3,1,ASIA,1,1,895
NOR,1,3,3,1,ASIA,1,1,1150
NOR,1,99,3,1,ASIA,1,1,42
NOR,2,1,1,1,ASIA,1,1,35
NOR,2,2,1,1,ASIA,1,1,69
NOR,2,3,1,1,ASIA,1,1,295
NOR,2,99,1,1,ASIA,1,1,153
NOR,2,1,2,1,ASIA,1,1,31
NOR,2,2,2,1,ASIA,1,1,39
NOR,2,3,2,1,ASIA,1,1,190
NOR,2,99,2,1,ASIA,1,1,40
NOR,2,1,3,1,ASIA,1,1,747
NOR,2,2,3,1,ASIA,1,1,1254
NOR,2,3,3,1,ASIA,1,1,2466
NOR,2,99,3,1,ASIA,1,1,47
NOR,1,1,1,1,EURO,0,1,1744
NOR,1,2,1,1,EURO,0,1,2162
NOR,1,3,1,1,EURO,0,1,2842
NOR,1,99,1,1,EURO,0,1,6584
NOR,1,1,2,1,EURO,0,1,1164
NOR,1,2,2,1,EURO,0,1,1540
NOR,1,3,2,1,EURO,0,1,1553
NOR,1,99,2,1,EURO,0,1,821
NOR,1,1,3,1,EURO,0,1,4762
NOR,1,2,3,1,EURO,0,1,6316
NOR,1,3,3,1,EURO,0,1,5001
NOR,1,99,3,1,EURO,0,1,658
NOR,2,1,1,1,EURO,0,1,1413
NOR,2,2,1,1,EURO,0,1,1777
NOR,2,3,1,1,EURO,0,1,4892
NOR,2,99,1,1,EURO,0,1,4962
NOR,2,1,2,1,EURO,0,1,1490
NOR,2,2,2,1,EURO,0,1,1539
NOR,2,3,2,1,EURO,0,1,3312
NOR,2,99,2,1,EURO,0,1,706
NOR,2,1,3,1,EURO,0,1,5429
NOR,2,2,3,1,EURO,0,1,6202
NOR,2,3,3,1,EURO,0,1,7689
NOR,2,99,3,1,EURO,0,1,911
NOR,1,1,0,1,EURO,1,0,463510
NOR,1,2,0,1,EURO,1,0,771258
NOR,1,3,0,1,EURO,1,0,537179
NOR,1,99,0,1,EURO,1,0,7269
NOR,2,1,0,1,EURO,1,0,462905
NOR,2,2,0,1,EURO,1,0,700884
NOR,2,3,0,1,EURO,1,0,629326
NOR,2,99,0,1,EURO,1,0,5697
NOR,1,1,1,1,EURO,1,1,7833
NOR,1,2,1,1,EURO,1,1,13641
NOR,1,3,1,1,EURO,1,1,14153
NOR,1,99,1,1,EURO,1,1,47638
NOR,1,1,2,1,EURO,1,1,7030
NOR,1,2,2,1,EURO,1,1,16312
NOR,1,3,2,1,EURO,1,1,10467
NOR,1,99,2,1,EURO,1,1,12263
NOR,1,1,3,1,EURO,1,1,12171
NOR,1,2,3,1,EURO,1,1,18160
NOR,1,3,3,1,EURO,1,1,20987
NOR,1,99,3,1,EURO,1,1,3346
NOR,2,1,1,1,EURO,1,1,4674
NOR,2,2,1,1,EURO,1,1,6871
NOR,2,3,1,1,EURO,1,1,15908
NOR,2,99,1,1,EURO,1,1,24020
NOR,2,1,2,1,EURO,1,1,3898
NOR,2,2,2,1,EURO,1,1,6654
NOR,2,3,2,1,EURO,1,1,10283
NOR,2,99,2,1,EURO,1,1,3961
NOR,2,1,3,1,EURO,1,1,10989
NOR,2,2,3,1,EURO,1,1,16995
NOR,2,3,3,1,EURO,1,1,26975
NOR,2,99,3,1,EURO,1,1,1830
NOR,1,1,1,1,NOAM,1,1,114
NOR,1,2,1,1,NOAM,1,1,138
NOR,1,3,1,1,NOAM,1,1,848
NOR,1,99,1,1,NOAM,1,1,423
NOR,1,1,2,1,NOAM,1,1,118
NOR,1,2,2,1,NOAM,1,1,103
NOR,1,3,2,1,NOAM,1,1,439
NOR,1,99,2,1,NOAM,1,1,131
NOR,1,1,3,1,NOAM,1,1,1043
NOR,1,2,3,1,NOAM,1,1,1912
NOR,1,3,3,1,NOAM,1,1,3405
NOR,1,99,3,1,NOAM,1,1,212
NOR,2,1,1,1,NOAM,1,1,96
NOR,2,2,1,1,NOAM,1,1,106
NOR,2,3,1,1,NOAM,1,1,839
NOR,2,99,1,1,NOAM,1,1,461
NOR,2,1,2,1,NOAM,1,1,95
NOR,2,2,2,1,NOAM,1,1,77
NOR,2,3,2,1,NOAM,1,1,442
NOR,2,99,2,1,NOAM,1,1,112
NOR,2,1,3,1,NOAM,1,1,1016
NOR,2,2,3,1,NOAM,1,1,2105
NOR,2,3,3,1,NOAM,1,1,3889
NOR,2,99,3,1,NOAM,1,1,194
NOR,1,3,1,1,OCEA,0,1,6
NOR,1,99,1,1,OCEA,0,1,9
NOR,1,1,2,1,OCEA,0,1,3
NOR,1,2,2,1,OCEA,0,1,4
NOR,1,3,2,1,OCEA,0,1,3
NOR,1,1,3,1,OCEA,0,1,3
NOR,1,2,3,1,OCEA,0,1,6
NOR,1,3,3,1,OCEA,0,1,6
NOR,2,3,1,1,OCEA,0,1,3
NOR,2,99,1,1,OCEA,0,1,9
NOR,2,2,2,1,OCEA,0,1,3
NOR,2,3,2,1,OCEA,0,1,4
NOR,2,1,3,1,OCEA,0,1,9
NOR,2,2,3,1,OCEA,0,1,3
NOR,2,3,3,1,OCEA,0,1,12
NOR,2,99,3,1,OCEA,0,1,6
NOR,1,1,1,1,OCEA,1,1,43
NOR,1,2,1,1,OCEA,1,1,68
NOR,1,3,1,1,OCEA,1,1,264
NOR,1,99,1,1,OCEA,1,1,150
NOR,1,1,2,1,OCEA,1,1,27
NOR,1,2,2,1,OCEA,1,1,52
NOR,1,3,2,1,OCEA,1,1,195
NOR,1,99,2,1,OCEA,1,1,54
NOR,1,1,3,1,OCEA,1,1,90
NOR,1,2,3,1,OCEA,1,1,188
NOR,1,3,3,1,OCEA,1,1,310
NOR,1,99,3,1,OCEA,1,1,50
NOR,2,1,1,1,OCEA,1,1,14
NOR,2,2,1,1,OCEA,1,1,25
NOR,2,3,1,1,OCEA,1,1,144
NOR,2,99,1,1,OCEA,1,1,68
NOR,2,1,2,1,OCEA,1,1,14
NOR,2,2,2,1,OCEA,1,1,17
NOR,2,3,2,1,OCEA,1,1,97
NOR,2,99,2,1,OCEA,1,1,20
NOR,2,1,3,1,OCEA,1,1,84
NOR,2,2,3,1,OCEA,1,1,143
NOR,2,3,3,1,OCEA,1,1,275
NOR,2,99,3,1,OCEA,1,1,18
NOR,1,1,1,1,SCAC,0,1,267
NOR,1,2,1,1,SCAC,0,1,210
NOR,1,3,1,1,SCAC,0,1,769
NOR,1,99,1,1,SCAC,0,1,857
NOR,1,1,2,1,SCAC,0,1,248
NOR,1,2,2,1,SCAC,0,1,150
NOR,1,3,2,1,SCAC,0,1,424
NOR,1,99,2,1,SCAC,0,1,142
NOR,1,1,3,1,SCAC,0,1,1822
NOR,1,2,3,1,SCAC,0,1,1348
NOR,1,3,3,1,SCAC,0,1,1342
NOR,1,99,3,1,SCAC,0,1,170
NOR,2,1,1,1,SCAC,0,1,523
NOR,2,2,1,1,SCAC,0,1,379
NOR,2,3,1,1,SCAC,0,1,999
NOR,2,99,1,1,SCAC,0,1,1145
NOR,2,1,2,1,SCAC,0,1,540
NOR,2,2,2,1,SCAC,0,1,416
NOR,2,3,2,1,SCAC,0,1,827
NOR,2,99,2,1,SCAC,0,1,293
NOR,2,1,3,1,SCAC,0,1,1659
NOR,2,2,3,1,SCAC,0,1,1608
NOR,2,3,3,1,SCAC,0,1,1904
NOR,2,99,3,1,SCAC,0,1,303
NOR,1,1,1,1,SCAC,1,1,45
NOR,1,2,1,1,SCAC,1,1,46
NOR,1,3,1,1,SCAC,1,1,175
NOR,1,99,1,1,SCAC,1,1,214
NOR,1,1,2,1,SCAC,1,1,59
NOR,1,2,2,1,SCAC,1,1,54
NOR,1,3,2,1,SCAC,1,1,136
NOR,1,99,2,1,SCAC,1,1,73
NOR,1,1,3,1,SCAC,1,1,880
NOR,1,2,3,1,SCAC,1,1,1098
NOR,1,3,3,1,SCAC,1,1,908
NOR,1,99,3,1,SCAC,1,1,139
NOR,2,1,1,1,SCAC,1,1,46
NOR,2,2,1,1,SCAC,1,1,48
NOR,2,3,1,1,SCAC,1,1,194
NOR,2,99,1,1,SCAC,1,1,208
NOR,2,1,2,1,SCAC,1,1,64
NOR,2,2,2,1,SCAC,1,1,80
NOR,2,3,2,1,SCAC,1,1,153
NOR,2,99,2,1,SCAC,1,1,68
NOR,2,1,3,1,SCAC,1,1,765
NOR,2,2,3,1,SCAC,1,1,1038
NOR,2,3,3,1,SCAC,1,1,958
NOR,2,99,3,1,SCAC,1,1,133
NZL,1,1,1,1,AFRI,0,1,672
NZL,1,2,1,1,AFRI,0,1,3384
NZL,1,3,1,1,AFRI,0,1,1440
NZL,1,99,1,1,AFRI,0,1,182
NZL,1,1,2,1,AFRI,0,1,1624
NZL,1,2,2,1,AFRI,0,1,4299
NZL,1,3,2,1,AFRI,0,1,3048
NZL,1,99,2,1,AFRI,0,1,188
NZL,1,1,3,1,AFRI,0,1,1270
NZL,1,2,3,1,AFRI,0,1,9204
NZL,1,3,3,1,AFRI,0,1,6981
NZL,1,99,3,1,AFRI,0,1,277
NZL,1,1,99,1,AFRI,0,1,44
NZL,1,2,99,1,AFRI,0,1,49
NZL,1,3,99,1,AFRI,0,1,25
NZL,1,99,99,1,AFRI,0,1,48
NZL,2,1,1,1,AFRI,0,1,732
NZL,2,2,1,1,AFRI,0,1,2833
NZL,2,3,1,1,AFRI,0,1,2492
NZL,2,99,1,1,AFRI,0,1,208
NZL,2,1,2,1,AFRI,0,1,1352
NZL,2,2,2,1,AFRI,0,1,5780
NZL,2,3,2,1,AFRI,0,1,3197
NZL,2,99,2,1,AFRI,0,1,237
NZL,2,1,3,1,AFRI,0,1,1699
NZL,2,2,3,1,AFRI,0,1,6709
NZL,2,3,3,1,AFRI,0,1,8315
NZL,2,99,3,1,AFRI,0,1,347
NZL,2,1,99,1,AFRI,0,1,45
NZL,2,2,99,1,AFRI,0,1,36
NZL,2,3,99,1,AFRI,0,1,31
NZL,2,99,99,1,AFRI,0,1,40
NZL,1,1,1,1,ASIA,0,1,4451
NZL,1,2,1,1,ASIA,0,1,23565
NZL,1,3,1,1,ASIA,0,1,29625
NZL,1,99,1,1,ASIA,0,1,2061
NZL,1,1,2,1,ASIA,0,1,4464
NZL,1,2,2,1,ASIA,0,1,12045
NZL,1,3,2,1,ASIA,0,1,20274
NZL,1,99,2,1,ASIA,0,1,905
NZL,1,1,3,1,ASIA,0,1,13237
NZL,1,2,3,1,ASIA,0,1,22857
NZL,1,3,3,1,ASIA,0,1,42026
NZL,1,99,3,1,ASIA,0,1,1789
NZL,1,1,99,1,ASIA,0,1,588
NZL,1,2,99,1,ASIA,0,1,335
NZL,1,3,99,1,ASIA,0,1,295
NZL,1,99,99,1,ASIA,0,1,652
NZL,2,1,1,1,ASIA,0,1,6230
NZL,2,2,1,1,ASIA,0,1,17222
NZL,2,3,1,1,ASIA,0,1,30230
NZL,2,99,1,1,ASIA,0,1,1783
NZL,2,1,2,1,ASIA,0,1,4689
NZL,2,2,2,1,ASIA,0,1,11596
NZL,2,3,2,1,ASIA,0,1,17055
NZL,2,99,2,1,ASIA,0,1,954
NZL,2,1,3,1,ASIA,0,1,17038
NZL,2,2,3,1,ASIA,0,1,26829
NZL,2,3,3,1,ASIA,0,1,43075
NZL,2,99,3,1,ASIA,0,1,2350
NZL,2,1,99,1,ASIA,0,1,517
NZL,2,2,99,1,ASIA,0,1,335
NZL,2,3,99,1,ASIA,0,1,265
NZL,2,99,99,1,ASIA,0,1,667
NZL,1,1,1,1,ASIA,1,1,1219
NZL,1,2,1,1,ASIA,1,1,943
NZL,1,3,1,1,ASIA,1,1,520
NZL,1,99,1,1,ASIA,1,1,246
NZL,1,1,2,1,ASIA,1,1,693
NZL,1,2,2,1,ASIA,1,1,820
NZL,1,3,2,1,ASIA,1,1,574
NZL,1,99,2,1,ASIA,1,1,105
NZL,1,1,3,1,ASIA,1,1,1355
NZL,1,2,3,1,ASIA,1,1,2354
NZL,1,3,3,1,ASIA,1,1,2500
NZL,1,99,3,1,ASIA,1,1,226
NZL,1,1,99,1,ASIA,1,1,70
NZL,1,2,99,1,ASIA,1,1,96
NZL,1,3,99,1,ASIA,1,1,46
NZL,1,99,99,1,ASIA,1,1,190
NZL,2,1,1,1,ASIA,1,1,1166
NZL,2,2,1,1,ASIA,1,1,1617
NZL,2,3,1,1,ASIA,1,1,996
NZL,2,99,1,1,ASIA,1,1,290
NZL,2,1,2,1,ASIA,1,1,624
NZL,2,2,2,1,ASIA,1,1,1344
NZL,2,3,2,1,ASIA,1,1,969
NZL,2,99,2,1,ASIA,1,1,118
NZL,2,1,3,1,ASIA,1,1,1417
NZL,2,2,3,1,ASIA,1,1,3430
NZL,2,3,3,1,ASIA,1,1,3305
NZL,2,99,3,1,ASIA,1,1,247
NZL,2,1,99,1,ASIA,1,1,120
NZL,2,2,99,1,ASIA,1,1,140
NZL,2,3,99,1,ASIA,1,1,68
NZL,2,99,99,1,ASIA,1,1,290
NZL,1,1,1,1,EURO,0,1,115
NZL,1,2,1,1,EURO,0,1,364
NZL,1,3,1,1,EURO,0,1,653
NZL,1,99,1,1,EURO,0,1,59
NZL,1,1,2,1,EURO,0,1,232
NZL,1,2,2,1,EURO,0,1,444
NZL,1,3,2,1,EURO,0,1,612
NZL,1,99,2,1,EURO,0,1,43
NZL,1,1,3,1,EURO,0,1,1148
NZL,1,2,3,1,EURO,0,1,1450
NZL,1,3,3,1,EURO,0,1,1913
NZL,1,99,3,1,EURO,0,1,244
NZL,1,1,99,1,EURO,0,1,80
NZL,1,2,99,1,EURO,0,1,25
NZL,1,3,99,1,EURO,0,1,31
NZL,1,99,99,1,EURO,0,1,83
NZL,2,1,1,1,EURO,0,1,159
NZL,2,2,1,1,EURO,0,1,584
NZL,2,3,1,1,EURO,0,1,1165
NZL,2,99,1,1,EURO,0,1,71
NZL,2,1,2,1,EURO,0,1,185
NZL,2,2,2,1,EURO,0,1,635
NZL,2,3,2,1,EURO,0,1,1191
NZL,2,99,2,1,EURO,0,1,61
NZL,2,1,3,1,EURO,0,1,1235
NZL,2,2,3,1,EURO,0,1,1595
NZL,2,3,3,1,EURO,0,1,2639
NZL,2,99,3,1,EURO,0,1,233
NZL,2,1,99,1,EURO,0,1,51
NZL,2,2,99,1,EURO,0,1,56
NZL,2,3,99,1,EURO,0,1,39
NZL,2,99,99,1,EURO,0,1,103
NZL,1,1,1,1,EURO,1,1,1602
NZL,1,2,1,1,EURO,1,1,7766
NZL,1,3,1,1,EURO,1,1,7379
NZL,1,99,1,1,EURO,1,1,558
NZL,1,1,2,1,EURO,1,1,2161
NZL,1,2,2,1,EURO,1,1,8047
NZL,1,3,2,1,EURO,1,1,7195
NZL,1,99,2,1,EURO,1,1,355
NZL,1,1,3,1,EURO,1,1,25193
NZL,1,2,3,1,EURO,1,1,57002
NZL,1,3,3,1,EURO,1,1,36299
NZL,1,99,3,1,EURO,1,1,3234
NZL,1,1,99,1,EURO,1,1,176
NZL,1,2,99,1,EURO,1,1,323
NZL,1,3,99,1,EURO,1,1,169
NZL,1,99,99,1,EURO,1,1,545
NZL,2,1,1,1,EURO,1,1,1445
NZL,2,2,1,1,EURO,1,1,5898
NZL,2,3,1,1,EURO,1,1,8284
NZL,2,99,1,1,EURO,1,1,432
NZL,2,1,2,1,EURO,1,1,1483
NZL,2,2,2,1,EURO,1,1,6986
NZL,2,3,2,1,EURO,1,1,9859
NZL,2,99,2,1,EURO,1,1,509
NZL,2,1,3,1,EURO,1,1,32278
NZL,2,2,3,1,EURO,1,1,45746
NZL,2,3,3,1,EURO,1,1,38157
NZL,2,99,3,1,EURO,1,1,3024
NZL,2,1,99,1,EURO,1,1,243
NZL,2,2,99,1,EURO,1,1,247
NZL,2,3,99,1,EURO,1,1,195
NZL,2,99,99,1,EURO,1,1,617
NZL,1,1,1,1,NOAM,1,1,616
NZL,1,2,1,1,NOAM,1,1,768
NZL,1,3,1,1,NOAM,1,1,2458
NZL,1,99,1,1,NOAM,1,1,169
NZL,1,1,2,1,NOAM,1,1,415
NZL,1,2,2,1,NOAM,1,1,492
NZL,1,3,2,1,NOAM,1,1,1414
NZL,1,99,2,1,NOAM,1,1,72
NZL,1,1,3,1,NOAM,1,1,1808
NZL,1,2,3,1,NOAM,1,1,3321
NZL,1,3,3,1,NOAM,1,1,3765
NZL,1,99,3,1,NOAM,1,1,294
NZL,1,1,99,1,NOAM,1,1,54
NZL,1,2,99,1,NOAM,1,1,24
NZL,1,3,99,1,NOAM,1,1,31
NZL,1,99,99,1,NOAM,1,1,35
NZL,2,1,1,1,NOAM,1,1,563
NZL,2,2,1,1,NOAM,1,1,1072
NZL,2,3,1,1,NOAM,1,1,2631
NZL,2,99,1,1,NOAM,1,1,195
NZL,2,1,2,1,NOAM,1,1,385
NZL,2,2,2,1,NOAM,1,1,649
NZL,2,3,2,1,NOAM,1,1,1972
NZL,2,99,2,1,NOAM,1,1,89
NZL,2,1,3,1,NOAM,1,1,1633
NZL,2,2,3,1,NOAM,1,1,2200
NZL,2,3,3,1,NOAM,1,1,5166
NZL,2,99,3,1,NOAM,1,1,310
NZL,2,1,99,1,NOAM,1,1,54
NZL,2,2,99,1,NOAM,1,1,38
NZL,2,3,99,1,NOAM,1,1,49
NZL,2,99,99,1,NOAM,1,1,59
NZL,1,1,1,1,OCEA,0,1,2743
NZL,1,2,1,1,OCEA,0,1,3789
NZL,1,3,1,1,OCEA,0,1,326
NZL,1,99,1,1,OCEA,0,1,627
NZL,1,1,2,1,OCEA,0,1,4560
NZL,1,2,2,1,OCEA,0,1,8121
NZL,1,3,2,1,OCEA,0,1,1429
NZL,1,99,2,1,OCEA,0,1,677
NZL,1,1,3,1,OCEA,0,1,19916
NZL,1,2,3,1,OCEA,0,1,21269
NZL,1,3,3,1,OCEA,0,1,7789
NZL,1,99,3,1,OCEA,0,1,2902
NZL,1,1,99,1,OCEA,0,1,591
NZL,1,2,99,1,OCEA,0,1,126
NZL,1,3,99,1,OCEA,0,1,38
NZL,1,99,99,1,OCEA,0,1,357
NZL,2,1,1,1,OCEA,0,1,3087
NZL,2,2,1,1,OCEA,0,1,4157
NZL,2,3,1,1,OCEA,0,1,437
NZL,2,99,1,1,OCEA,0,1,660
NZL,2,1,2,1,OCEA,0,1,3676
NZL,2,2,2,1,OCEA,0,1,8012
NZL,2,3,2,1,OCEA,0,1,2484
NZL,2,99,2,1,OCEA,0,1,718
NZL,2,1,3,1,OCEA,0,1,23044
NZL,2,2,3,1,OCEA,0,1,21175
NZL,2,3,3,1,OCEA,0,1,8987
NZL,2,99,3,1,OCEA,0,1,3442
NZL,2,1,99,1,OCEA,0,1,591
NZL,2,2,99,1,OCEA,0,1,119
NZL,2,3,99,1,OCEA,0,1,58
NZL,2,99,99,1,OCEA,0,1,398
NZL,1,1,0,1,OCEA,1,0,422300
NZL,1,2,0,1,OCEA,1,0,561000
NZL,1,3,0,1,OCEA,1,0,262800
NZL,1,99,0,1,OCEA,1,0,35100
NZL,2,1,0,1,OCEA,1,0,481600
NZL,2,2,0,1,OCEA,1,0,501100
NZL,2,3,0,1,OCEA,1,0,346300
NZL,2,99,0,1,OCEA,1,0,28000
NZL,1,1,1,1,OCEA,1,1,508
NZL,1,2,1,1,OCEA,1,1,1700
NZL,1,3,1,1,OCEA,1,1,1552
NZL,1,99,1,1,OCEA,1,1,62
NZL,1,1,2,1,OCEA,1,1,720
NZL,1,2,2,1,OCEA,1,1,1500
NZL,1,3,2,1,OCEA,1,1,943
NZL,1,99,2,1,OCEA,1,1,68
NZL,1,1,3,1,OCEA,1,1,4300
NZL,1,2,3,1,OCEA,1,1,10300
NZL,1,3,3,1,OCEA,1,1,4100
NZL,1,99,3,1,OCEA,1,1,587
NZL,2,1,1,1,OCEA,1,1,555
NZL,2,2,1,1,OCEA,1,1,2022
NZL,2,3,1,1,OCEA,1,1,1413
NZL,2,99,1,1,OCEA,1,1,59
NZL,2,1,2,1,OCEA,1,1,546
NZL,2,2,2,1,OCEA,1,1,1178
NZL,2,3,2,1,OCEA,1,1,1076
NZL,2,99,2,1,OCEA,1,1,45
NZL,2,1,3,1,OCEA,1,1,5600
NZL,2,2,3,1,OCEA,1,1,10900
NZL,2,3,3,1,OCEA,1,1,7900
NZL,2,99,3,1,OCEA,1,1,667
NZL,1,1,1,1,SCAC,0,1,313
NZL,1,2,1,1,SCAC,0,1,928
NZL,1,3,1,1,SCAC,0,1,730
NZL,1,99,1,1,SCAC,0,1,188
NZL,1,1,2,1,SCAC,0,1,200
NZL,1,2,2,1,SCAC,0,1,715
NZL,1,3,2,1,SCAC,0,1,518
NZL,1,99,2,1,SCAC,0,1,55
NZL,1,1,3,1,SCAC,0,1,62
NZL,1,2,3,1,SCAC,0,1,273
NZL,1,3,3,1,SCAC,0,1,267
NZL,1,99,3,1,SCAC,0,1,22
NZL,1,1,99,1,SCAC,0,1,11
NZL,1,2,99,1,SCAC,0,1,52
NZL,1,3,99,1,SCAC,0,1,29
NZL,1,99,99,1,SCAC,0,1,116
NZL,2,1,1,1,SCAC,0,1,311
NZL,2,2,1,1,SCAC,0,1,868
NZL,2,3,1,1,SCAC,0,1,1022
NZL,2,99,1,1,SCAC,0,1,180
NZL,2,1,2,1,SCAC,0,1,127
NZL,2,2,2,1,SCAC,0,1,554
NZL,2,3,2,1,SCAC,0,1,778
NZL,2,99,2,1,SCAC,0,1,55
NZL,2,1,3,1,SCAC,0,1,77
NZL,2,2,3,1,SCAC,0,1,286
NZL,2,3,3,1,SCAC,0,1,481
NZL,2,99,3,1,SCAC,0,1,29
NZL,2,1,99,1,SCAC,0,1,39
NZL,2,2,99,1,SCAC,0,1,53
NZL,2,3,99,1,SCAC,0,1,44
NZL,2,99,99,1,SCAC,0,1,122
NZL,1,1,1,1,SCAC,1,1,88
NZL,1,2,1,1,SCAC,1,1,211
NZL,1,3,1,1,SCAC,1,1,129
NZL,1,99,1,1,SCAC,1,1,52
NZL,1,1,2,1,SCAC,1,1,48
NZL,1,2,2,1,SCAC,1,1,134
NZL,1,3,2,1,SCAC,1,1,89
NZL,1,99,2,1,SCAC,1,1,15
NZL,1,1,3,1,SCAC,1,1,82
NZL,1,2,3,1,SCAC,1,1,137
NZL,1,3,3,1,SCAC,1,1,95
NZL,1,99,3,1,SCAC,1,1,18
NZL,1,1,99,1,SCAC,1,1,7
NZL,1,2,99,1,SCAC,1,1,17
NZL,1,3,99,1,SCAC,1,1,6
NZL,1,99,99,1,SCAC,1,1,21
NZL,2,1,1,1,SCAC,1,1,80
NZL,2,2,1,1,SCAC,1,1,189
NZL,2,3,1,1,SCAC,1,1,156
NZL,2,99,1,1,SCAC,1,1,36
NZL,2,1,2,1,SCAC,1,1,29
NZL,2,2,2,1,SCAC,1,1,124
NZL,2,3,2,1,SCAC,1,1,116
NZL,2,99,2,1,SCAC,1,1,10
NZL,2,1,3,1,SCAC,1,1,87
NZL,2,2,3,1,SCAC,1,1,139
NZL,2,3,3,1,SCAC,1,1,128
NZL,2,99,3,1,SCAC,1,1,20
NZL,2,2,99,1,SCAC,1,1,12
NZL,2,3,99,1,SCAC,1,1,8
NZL,2,99,99,1,SCAC,1,1,20
NZL,1,1,1,1,UNK,0,1,151
NZL,1,2,1,1,UNK,0,1,212
NZL,1,3,1,1,UNK,0,1,233
NZL,1,99,1,1,UNK,0,1,75
NZL,1,1,2,1,UNK,0,1,81
NZL,1,2,2,1,UNK,0,1,172
NZL,1,3,2,1,UNK,0,1,194
NZL,1,99,2,1,UNK,0,1,30
NZL,1,1,3,1,UNK,0,1,503
NZL,1,2,3,1,UNK,0,1,559
NZL,1,3,3,1,UNK,0,1,709
NZL,1,99,3,1,UNK,0,1,121
NZL,1,1,99,1,UNK,0,1,1287
NZL,1,2,99,1,UNK,0,1,456
NZL,1,3,99,1,UNK,0,1,422
NZL,1,99,99,1,UNK,0,1,13241
NZL,2,1,1,1,UNK,0,1,164
NZL,2,2,1,1,UNK,0,1,168
NZL,2,3,1,1,UNK,0,1,296
NZL,2,99,1,1,UNK,0,1,53
NZL,2,1,2,1,UNK,0,1,110
NZL,2,2,2,1,UNK,0,1,145
NZL,2,3,2,1,UNK,0,1,245
NZL,2,99,2,1,UNK,0,1,35
NZL,2,1,3,1,UNK,0,1,573
NZL,2,2,3,1,UNK,0,1,489
NZL,2,3,3,1,UNK,0,1,891
NZL,2,99,3,1,UNK,0,1,138
NZL,2,1,99,1,UNK,0,1,1348
NZL,2,2,99,1,UNK,0,1,447
