country,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
AUS,2,3,99,3,1,NOAM,1,1,16
AUS,2,99,1,1,1,NOAM,1,1,119
AUS,2,99,2,1,1,NOAM,1,1,17
AUS,2,99,3,1,1,NOAM,1,1,107
AUS,2,99,99,1,1,NOAM,1,1,13
AUS,2,99,1,2,1,NOAM,1,1,1350
AUS,2,99,2,2,1,NOAM,1,1,92
AUS,2,99,3,2,1,NOAM,1,1,641
AUS,2,99,99,2,1,NOAM,1,1,87
AUS,2,99,1,3,1,NOAM,1,1,98
AUS,2,99,2,3,1,NOAM,1,1,5
AUS,2,99,3,3,1,NOAM,1,1,646
AUS,2,99,99,3,1,NOAM,1,1,72
AUS,1,1,1,1,1,OCEA,0,1,263
AUS,1,1,2,1,1,OCEA,0,1,104
AUS,1,1,3,1,1,OCEA,0,1,723
AUS,1,1,1,2,1,OCEA,0,1,4269
AUS,1,1,2,2,1,OCEA,0,1,488
AUS,1,1,3,2,1,OCEA,0,1,1804
AUS,1,1,99,2,1,OCEA,0,1,67
AUS,1,1,1,3,1,OCEA,0,1,266
AUS,1,1,2,3,1,OCEA,0,1,18
AUS,1,1,3,3,1,OCEA,0,1,1930
AUS,1,1,99,3,1,OCEA,0,1,17
AUS,1,2,1,1,1,OCEA,0,1,2011
AUS,1,2,2,1,1,OCEA,0,1,478
AUS,1,2,3,1,1,OCEA,0,1,1219
AUS,1,2,99,1,1,OCEA,0,1,36
AUS,1,2,1,2,1,OCEA,0,1,17702
AUS,1,2,2,2,1,OCEA,0,1,1281
AUS,1,2,3,2,1,OCEA,0,1,3323
AUS,1,2,99,2,1,OCEA,0,1,175
AUS,1,2,1,3,1,OCEA,0,1,457
AUS,1,2,2,3,1,OCEA,0,1,27
AUS,1,2,3,3,1,OCEA,0,1,1614
AUS,1,2,99,3,1,OCEA,0,1,17
AUS,1,3,1,1,1,OCEA,0,1,296
AUS,1,3,2,1,1,OCEA,0,1,50
AUS,1,3,3,1,1,OCEA,0,1,60
AUS,1,3,1,2,1,OCEA,0,1,13477
AUS,1,3,2,2,1,OCEA,0,1,803
AUS,1,3,3,2,1,OCEA,0,1,1404
AUS,1,3,99,2,1,OCEA,0,1,31
AUS,1,3,1,3,1,OCEA,0,1,413
AUS,1,3,2,3,1,OCEA,0,1,30
AUS,1,3,3,3,1,OCEA,0,1,950
AUS,1,3,99,3,1,OCEA,0,1,3
AUS,1,99,1,1,1,OCEA,0,1,201
AUS,1,99,2,1,1,OCEA,0,1,52
AUS,1,99,3,1,1,OCEA,0,1,209
AUS,1,99,99,1,1,OCEA,0,1,42
AUS,1,99,1,2,1,OCEA,0,1,2679
AUS,1,99,2,2,1,OCEA,0,1,246
AUS,1,99,3,2,1,OCEA,0,1,1143
AUS,1,99,99,2,1,OCEA,0,1,362
AUS,1,99,1,3,1,OCEA,0,1,114
AUS,1,99,2,3,1,OCEA,0,1,11
AUS,1,99,3,3,1,OCEA,0,1,550
AUS,1,99,99,3,1,OCEA,0,1,115
AUS,2,1,1,1,1,OCEA,0,1,160
AUS,2,1,2,1,1,OCEA,0,1,82
AUS,2,1,3,1,1,OCEA,0,1,713
AUS,2,1,99,1,1,OCEA,0,1,6
AUS,2,1,1,2,1,OCEA,0,1,3132
AUS,2,1,2,2,1,OCEA,0,1,454
AUS,2,1,3,2,1,OCEA,0,1,3845
AUS,2,1,99,2,1,OCEA,0,1,72
AUS,2,1,1,3,1,OCEA,0,1,204
AUS,2,1,2,3,1,OCEA,0,1,3
AUS,2,1,3,3,1,OCEA,0,1,3573
AUS,2,1,99,3,1,OCEA,0,1,45
AUS,2,2,1,1,1,OCEA,0,1,1562
AUS,2,2,2,1,1,OCEA,0,1,539
AUS,2,2,3,1,1,OCEA,0,1,1627
AUS,2,2,99,1,1,OCEA,0,1,19
AUS,2,2,1,2,1,OCEA,0,1,13298
AUS,2,2,2,2,1,OCEA,0,1,1481
AUS,2,2,3,2,1,OCEA,0,1,6915
AUS,2,2,99,2,1,OCEA,0,1,152
AUS,2,2,1,3,1,OCEA,0,1,287
AUS,2,2,2,3,1,OCEA,0,1,11
AUS,2,2,3,3,1,OCEA,0,1,1424
AUS,2,2,99,3,1,OCEA,0,1,25
AUS,2,3,1,1,1,OCEA,0,1,524
AUS,2,3,2,1,1,OCEA,0,1,74
AUS,2,3,3,1,1,OCEA,0,1,167
AUS,2,3,99,1,1,OCEA,0,1,7
AUS,2,3,1,2,1,OCEA,0,1,16142
AUS,2,3,2,2,1,OCEA,0,1,1043
AUS,2,3,3,2,1,OCEA,0,1,3636
AUS,2,3,99,2,1,OCEA,0,1,49
AUS,2,3,1,3,1,OCEA,0,1,364
AUS,2,3,2,3,1,OCEA,0,1,21
AUS,2,3,3,3,1,OCEA,0,1,1103
AUS,2,3,99,3,1,OCEA,0,1,12
AUS,2,99,1,1,1,OCEA,0,1,130
AUS,2,99,2,1,1,OCEA,0,1,53
AUS,2,99,3,1,1,OCEA,0,1,214
AUS,2,99,99,1,1,OCEA,0,1,33
AUS,2,99,1,2,1,OCEA,0,1,3049
AUS,2,99,2,2,1,OCEA,0,1,342
AUS,2,99,3,2,1,OCEA,0,1,1714
AUS,2,99,99,2,1,OCEA,0,1,391
AUS,2,99,1,3,1,OCEA,0,1,138
AUS,2,99,3,3,1,OCEA,0,1,956
AUS,2,99,99,3,1,OCEA,0,1,156
AUS,1,1,1,1,1,OCEA,1,0,97686
AUS,1,1,2,1,1,OCEA,1,0,31491
AUS,1,1,3,1,1,OCEA,1,0,169305
AUS,1,1,99,1,1,OCEA,1,0,910
AUS,1,1,1,2,1,OCEA,1,0,378646
AUS,1,1,2,2,1,OCEA,1,0,40081
AUS,1,1,3,2,1,OCEA,1,0,170698
AUS,1,1,99,2,1,OCEA,1,0,3374
AUS,1,1,1,3,1,OCEA,1,0,44068
AUS,1,1,2,3,1,OCEA,1,0,832
AUS,1,1,3,3,1,OCEA,1,0,256866
AUS,1,1,99,3,1,OCEA,1,0,3428
AUS,1,2,1,1,1,OCEA,1,0,439377
AUS,1,2,2,1,1,OCEA,1,0,68579
AUS,1,2,3,1,1,OCEA,1,0,166549
AUS,1,2,99,1,1,OCEA,1,0,1842
AUS,1,2,1,2,1,OCEA,1,0,1485269
AUS,1,2,2,2,1,OCEA,1,0,77442
AUS,1,2,3,2,1,OCEA,1,0,209256
AUS,1,2,99,2,1,OCEA,1,0,5145
AUS,1,2,1,3,1,OCEA,1,0,61019
AUS,1,2,2,3,1,OCEA,1,0,1625
AUS,1,2,3,3,1,OCEA,1,0,271736
AUS,1,2,99,3,1,OCEA,1,0,2684
AUS,1,3,1,1,1,OCEA,1,0,69413
AUS,1,3,2,1,1,OCEA,1,0,6864
AUS,1,3,3,1,1,OCEA,1,0,9817
AUS,1,3,99,1,1,OCEA,1,0,123
AUS,1,3,1,2,1,OCEA,1,0,996806
AUS,1,3,2,2,1,OCEA,1,0,32950
AUS,1,3,3,2,1,OCEA,1,0,90568
AUS,1,3,99,2,1,OCEA,1,0,1232
AUS,1,3,1,3,1,OCEA,1,0,54659
AUS,1,3,2,3,1,OCEA,1,0,1888
AUS,1,3,3,3,1,OCEA,1,0,146543
AUS,1,3,99,3,1,OCEA,1,0,643
AUS,1,99,1,1,1,OCEA,1,0,20684
AUS,1,99,2,1,1,OCEA,1,0,4514
AUS,1,99,3,1,1,OCEA,1,0,29726
AUS,1,99,99,1,1,OCEA,1,0,5021
AUS,1,99,1,2,1,OCEA,1,0,130096
AUS,1,99,2,2,1,OCEA,1,0,10972
AUS,1,99,3,2,1,OCEA,1,0,65854
AUS,1,99,99,2,1,OCEA,1,0,16654
AUS,1,99,1,3,1,OCEA,1,0,13676
AUS,1,99,2,3,1,OCEA,1,0,473
AUS,1,99,3,3,1,OCEA,1,0,84505
AUS,1,99,99,3,1,OCEA,1,0,13767
AUS,2,1,1,1,1,OCEA,1,0,83343
AUS,2,1,2,1,1,OCEA,1,0,25152
AUS,2,1,3,1,1,OCEA,1,0,143346
AUS,2,1,99,1,1,OCEA,1,0,609
AUS,2,1,1,2,1,OCEA,1,0,336659
AUS,2,1,2,2,1,OCEA,1,0,28267
AUS,2,1,3,2,1,OCEA,1,0,279592
AUS,2,1,99,2,1,OCEA,1,0,3094
AUS,2,1,1,3,1,OCEA,1,0,38254
AUS,2,1,2,3,1,OCEA,1,0,508
AUS,2,1,3,3,1,OCEA,1,0,512210
AUS,2,1,99,3,1,OCEA,1,0,5758
AUS,2,2,1,1,1,OCEA,1,0,404231
AUS,2,2,2,1,1,OCEA,1,0,53061
AUS,2,2,3,1,1,OCEA,1,0,160426
AUS,2,2,99,1,1,OCEA,1,0,1256
AUS,2,2,1,2,1,OCEA,1,0,920581
AUS,2,2,2,2,1,OCEA,1,0,53694
AUS,2,2,3,2,1,OCEA,1,0,314447
AUS,2,2,99,2,1,OCEA,1,0,3525
AUS,2,2,1,3,1,OCEA,1,0,24673
AUS,2,2,2,3,1,OCEA,1,0,473
AUS,2,2,3,3,1,OCEA,1,0,155817
AUS,2,2,99,3,1,OCEA,1,0,2108
AUS,2,3,1,1,1,OCEA,1,0,127110
AUS,2,3,2,1,1,OCEA,1,0,7302
AUS,2,3,3,1,1,OCEA,1,0,13565
AUS,2,3,99,1,1,OCEA,1,0,203
AUS,2,3,1,2,1,OCEA,1,0,1350017
AUS,2,3,2,2,1,OCEA,1,0,37664
AUS,2,3,3,2,1,OCEA,1,0,230751
AUS,2,3,99,2,1,OCEA,1,0,2224
AUS,2,3,1,3,1,OCEA,1,0,41255
AUS,2,3,2,3,1,OCEA,1,0,984
AUS,2,3,3,3,1,OCEA,1,0,176314
AUS,2,3,99,3,1,OCEA,1,0,1094
AUS,2,99,1,1,1,OCEA,1,0,24278
AUS,2,99,2,1,1,OCEA,1,0,3615
AUS,2,99,3,1,1,OCEA,1,0,24320
AUS,2,99,99,1,1,OCEA,1,0,4029
AUS,2,99,1,2,1,OCEA,1,0,154584
AUS,2,99,2,2,1,OCEA,1,0,9301
AUS,2,99,3,2,1,OCEA,1,0,78567
AUS,2,99,99,2,1,OCEA,1,0,12142
AUS,2,99,1,3,1,OCEA,1,0,13444
AUS,2,99,2,3,1,OCEA,1,0,278
AUS,2,99,3,3,1,OCEA,1,0,152132
AUS,2,99,99,3,1,OCEA,1,0,25462
AUS,1,1,1,1,1,OCEA,1,1,2332
AUS,1,1,2,1,1,OCEA,1,1,762
AUS,1,1,3,1,1,OCEA,1,1,3247
AUS,1,1,99,1,1,OCEA,1,1,37
AUS,1,1,1,2,1,OCEA,1,1,20428
AUS,1,1,2,2,1,OCEA,1,1,1599
AUS,1,1,3,2,1,OCEA,1,1,3925
AUS,1,1,99,2,1,OCEA,1,1,114
AUS,1,1,1,3,1,OCEA,1,1,1133
AUS,1,1,2,3,1,OCEA,1,1,39
AUS,1,1,3,3,1,OCEA,1,1,4207
AUS,1,1,99,3,1,OCEA,1,1,56
AUS,1,2,1,1,1,OCEA,1,1,12469
AUS,1,2,2,1,1,OCEA,1,1,2266
AUS,1,2,3,1,1,OCEA,1,1,4294
AUS,1,2,99,1,1,OCEA,1,1,102
AUS,1,2,1,2,1,OCEA,1,1,79551
AUS,1,2,2,2,1,OCEA,1,1,4184
AUS,1,2,3,2,1,OCEA,1,1,7706
AUS,1,2,99,2,1,OCEA,1,1,306
AUS,1,2,1,3,1,OCEA,1,1,3790
AUS,1,2,2,3,1,OCEA,1,1,187
AUS,1,2,3,3,1,OCEA,1,1,10682
AUS,1,2,99,3,1,OCEA,1,1,124
AUS,1,3,1,1,1,OCEA,1,1,1680
AUS,1,3,2,1,1,OCEA,1,1,193
AUS,1,3,3,1,1,OCEA,1,1,234
AUS,1,3,99,1,1,OCEA,1,1,4
AUS,1,3,1,2,1,OCEA,1,1,41314
AUS,1,3,2,2,1,OCEA,1,1,1513
AUS,1,3,3,2,1,OCEA,1,1,2686
AUS,1,3,99,2,1,OCEA,1,1,79
AUS,1,3,1,3,1,OCEA,1,1,2243
AUS,1,3,2,3,1,OCEA,1,1,103
AUS,1,3,3,3,1,OCEA,1,1,4359
AUS,1,3,99,3,1,OCEA,1,1,37
AUS,1,99,1,1,1,OCEA,1,1,989
AUS,1,99,2,1,1,OCEA,1,1,175
AUS,1,99,3,1,1,OCEA,1,1,873
AUS,1,99,99,1,1,OCEA,1,1,251
AUS,1,99,1,2,1,OCEA,1,1,9508
AUS,1,99,2,2,1,OCEA,1,1,638
AUS,1,99,3,2,1,OCEA,1,1,2396
AUS,1,99,99,2,1,OCEA,1,1,919
AUS,1,99,1,3,1,OCEA,1,1,654
AUS,1,99,2,3,1,OCEA,1,1,34
AUS,1,99,3,3,1,OCEA,1,1,2407
AUS,1,99,99,3,1,OCEA,1,1,362
AUS,2,1,1,1,1,OCEA,1,1,1725
AUS,2,1,2,1,1,OCEA,1,1,717
AUS,2,1,3,1,1,OCEA,1,1,2935
AUS,2,1,99,1,1,OCEA,1,1,16
AUS,2,1,1,2,1,OCEA,1,1,14895
AUS,2,1,2,2,1,OCEA,1,1,1526
AUS,2,1,3,2,1,OCEA,1,1,7846
AUS,2,1,99,2,1,OCEA,1,1,112
AUS,2,1,1,3,1,OCEA,1,1,901
AUS,2,1,2,3,1,OCEA,1,1,14
AUS,2,1,3,3,1,OCEA,1,1,7257
AUS,2,1,99,3,1,OCEA,1,1,81
AUS,2,2,1,1,1,OCEA,1,1,11112
AUS,2,2,2,1,1,OCEA,1,1,2175
AUS,2,2,3,1,1,OCEA,1,1,4766
AUS,2,2,99,1,1,OCEA,1,1,89
AUS,2,2,1,2,1,OCEA,1,1,51040
AUS,2,2,2,2,1,OCEA,1,1,4077
AUS,2,2,3,2,1,OCEA,1,1,15361
AUS,2,2,99,2,1,OCEA,1,1,258
AUS,2,2,1,3,1,OCEA,1,1,1710
AUS,2,2,2,3,1,OCEA,1,1,64
AUS,2,2,3,3,1,OCEA,1,1,7890
AUS,2,2,99,3,1,OCEA,1,1,100
AUS,2,3,1,1,1,OCEA,1,1,2985
AUS,2,3,2,1,1,OCEA,1,1,226
AUS,2,3,3,1,1,OCEA,1,1,368
AUS,2,3,99,1,1,OCEA,1,1,10
AUS,2,3,1,2,1,OCEA,1,1,53567
AUS,2,3,2,2,1,OCEA,1,1,2111
AUS,2,3,3,2,1,OCEA,1,1,8647
AUS,2,3,99,2,1,OCEA,1,1,125
AUS,2,3,1,3,1,OCEA,1,1,1732
AUS,2,3,2,3,1,OCEA,1,1,58
AUS,2,3,3,3,1,OCEA,1,1,5602
AUS,2,3,99,3,1,OCEA,1,1,53
AUS,2,99,1,1,1,OCEA,1,1,1005
AUS,2,99,2,1,1,OCEA,1,1,198
AUS,2,99,3,1,1,OCEA,1,1,751
AUS,2,99,99,1,1,OCEA,1,1,214
AUS,2,99,1,2,1,OCEA,1,1,9714
AUS,2,99,2,2,1,OCEA,1,1,751
AUS,2,99,3,2,1,OCEA,1,1,3490
AUS,2,99,99,2,1,OCEA,1,1,770
AUS,2,99,1,3,1,OCEA,1,1,602
AUS,2,99,2,3,1,OCEA,1,1,19
AUS,2,99,3,3,1,OCEA,1,1,3664
AUS,2,99,99,3,1,OCEA,1,1,580
AUS,1,1,1,1,1,SCAC,0,1,114
AUS,1,1,2,1,1,SCAC,0,1,55
AUS,1,1,3,1,1,SCAC,0,1,276
AUS,1,1,1,2,1,SCAC,0,1,1443
AUS,1,1,2,2,1,SCAC,0,1,125
AUS,1,1,3,2,1,SCAC,0,1,446
AUS,1,1,1,3,1,SCAC,0,1,147
AUS,1,1,3,3,1,SCAC,0,1,1053
AUS,1,1,99,3,1,SCAC,0,1,11
AUS,1,2,1,1,1,SCAC,0,1,1263
AUS,1,2,2,1,1,SCAC,0,1,356
AUS,1,2,3,1,1,SCAC,0,1,856
AUS,1,2,1,2,1,SCAC,0,1,8748
AUS,1,2,2,2,1,SCAC,0,1,595
AUS,1,2,3,2,1,SCAC,0,1,1378
AUS,1,2,99,2,1,SCAC,0,1,28
AUS,1,2,1,3,1,SCAC,0,1,436
AUS,1,2,2,3,1,SCAC,0,1,21
AUS,1,2,3,3,1,SCAC,0,1,1851
AUS,1,2,99,3,1,SCAC,0,1,22
AUS,1,3,1,1,1,SCAC,0,1,678
AUS,1,3,2,1,1,SCAC,0,1,96
AUS,1,3,3,1,1,SCAC,0,1,117
AUS,1,3,1,2,1,SCAC,0,1,19378
AUS,1,3,2,2,1,SCAC,0,1,1141
AUS,1,3,3,2,1,SCAC,0,1,1458
AUS,1,3,99,2,1,SCAC,0,1,27
AUS,1,3,1,3,1,SCAC,0,1,382
AUS,1,3,2,3,1,SCAC,0,1,21
AUS,1,3,3,3,1,SCAC,0,1,756
AUS,1,99,1,1,1,SCAC,0,1,142
AUS,1,99,2,1,1,SCAC,0,1,30
AUS,1,99,3,1,1,SCAC,0,1,67
AUS,1,99,99,1,1,SCAC,0,1,10
AUS,1,99,1,2,1,SCAC,0,1,1914
AUS,1,99,2,2,1,SCAC,0,1,154
AUS,1,99,3,2,1,SCAC,0,1,480
AUS,1,99,99,2,1,SCAC,0,1,104
AUS,1,99,1,3,1,SCAC,0,1,119
AUS,1,99,2,3,1,SCAC,0,1,6
AUS,1,99,3,3,1,SCAC,0,1,558
AUS,1,99,99,3,1,SCAC,0,1,87
AUS,2,1,1,1,1,SCAC,0,1,86
AUS,2,1,2,1,1,SCAC,0,1,44
AUS,2,1,3,1,1,SCAC,0,1,257
AUS,2,1,1,2,1,SCAC,0,1,941
AUS,2,1,2,2,1,SCAC,0,1,90
AUS,2,1,3,2,1,SCAC,0,1,1023
AUS,2,1,99,2,1,SCAC,0,1,12
AUS,2,1,1,3,1,SCAC,0,1,71
AUS,2,1,3,3,1,SCAC,0,1,2189
AUS,2,1,99,3,1,SCAC,0,1,10
AUS,2,2,1,1,1,SCAC,0,1,1176
AUS,2,2,2,1,1,SCAC,0,1,301
AUS,2,2,3,1,1,SCAC,0,1,870
AUS,2,2,99,1,1,SCAC,0,1,4
AUS,2,2,1,2,1,SCAC,0,1,5846
AUS,2,2,2,2,1,SCAC,0,1,607
AUS,2,2,3,2,1,SCAC,0,1,2953
AUS,2,2,99,2,1,SCAC,0,1,30
AUS,2,2,1,3,1,SCAC,0,1,247
AUS,2,2,2,3,1,SCAC,0,1,6
AUS,2,2,3,3,1,SCAC,0,1,1721
AUS,2,2,99,3,1,SCAC,0,1,17
AUS,2,3,1,1,1,SCAC,0,1,898
AUS,2,3,2,1,1,SCAC,0,1,133
AUS,2,3,3,1,1,SCAC,0,1,190
AUS,2,3,99,1,1,SCAC,0,1,3
AUS,2,3,1,2,1,SCAC,0,1,21226
AUS,2,3,2,2,1,SCAC,0,1,1839
AUS,2,3,3,2,1,SCAC,0,1,4721
AUS,2,3,99,2,1,SCAC,0,1,51
AUS,2,3,1,3,1,SCAC,0,1,349
AUS,2,3,2,3,1,SCAC,0,1,15
AUS,2,3,3,3,1,SCAC,0,1,1209
AUS,2,3,99,3,1,SCAC,0,1,10
AUS,2,99,1,1,1,SCAC,0,1,126
AUS,2,99,2,1,1,SCAC,0,1,19
AUS,2,99,3,1,1,SCAC,0,1,89
AUS,2,99,99,1,1,SCAC,0,1,12
AUS,2,99,1,2,1,SCAC,0,1,2058
AUS,2,99,2,2,1,SCAC,0,1,191
AUS,2,99,3,2,1,SCAC,0,1,867
AUS,2,99,99,2,1,SCAC,0,1,105
AUS,2,99,1,3,1,SCAC,0,1,123
AUS,2,99,2,3,1,SCAC,0,1,3
AUS,2,99,3,3,1,SCAC,0,1,940
AUS,2,99,99,3,1,SCAC,0,1,116
AUS,1,1,1,1,1,SCAC,1,1,30
AUS,1,1,2,1,1,SCAC,1,1,12
AUS,1,1,3,1,1,SCAC,1,1,85
AUS,1,1,1,2,1,SCAC,1,1,369
AUS,1,1,2,2,1,SCAC,1,1,45
AUS,1,1,3,2,1,SCAC,1,1,147
AUS,1,1,99,2,1,SCAC,1,1,3
AUS,1,1,1,3,1,SCAC,1,1,58
AUS,1,1,3,3,1,SCAC,1,1,416
AUS,1,2,1,1,1,SCAC,1,1,195
AUS,1,2,2,1,1,SCAC,1,1,52
AUS,1,2,3,1,1,SCAC,1,1,131
AUS,1,2,1,2,1,SCAC,1,1,3380
AUS,1,2,2,2,1,SCAC,1,1,242
AUS,1,2,3,2,1,SCAC,1,1,485
AUS,1,2,99,2,1,SCAC,1,1,19
AUS,1,2,1,3,1,SCAC,1,1,327
AUS,1,2,2,3,1,SCAC,1,1,4
AUS,1,2,3,3,1,SCAC,1,1,1263
AUS,1,2,99,3,1,SCAC,1,1,20
AUS,1,3,1,1,1,SCAC,1,1,67
AUS,1,3,2,1,1,SCAC,1,1,11
AUS,1,3,3,1,1,SCAC,1,1,17
AUS,1,3,1,2,1,SCAC,1,1,4276
AUS,1,3,2,2,1,SCAC,1,1,305
AUS,1,3,3,2,1,SCAC,1,1,482
AUS,1,3,99,2,1,SCAC,1,1,4
AUS,1,3,1,3,1,SCAC,1,1,167
AUS,1,3,2,3,1,SCAC,1,1,12
AUS,1,3,3,3,1,SCAC,1,1,376
AUS,1,3,99,3,1,SCAC,1,1,6
AUS,1,99,1,1,1,SCAC,1,1,15
AUS,1,99,2,1,1,SCAC,1,1,3
AUS,1,99,3,1,1,SCAC,1,1,21
AUS,1,99,1,2,1,SCAC,1,1,563
AUS,1,99,2,2,1,SCAC,1,1,52
AUS,1,99,3,2,1,SCAC,1,1,171
AUS,1,99,99,2,1,SCAC,1,1,39
AUS,1,99,1,3,1,SCAC,1,1,96
AUS,1,99,2,3,1,SCAC,1,1,3
AUS,1,99,3,3,1,SCAC,1,1,314
AUS,1,99,99,3,1,SCAC,1,1,40
AUS,2,1,1,1,1,SCAC,1,1,14
AUS,2,1,2,1,1,SCAC,1,1,8
AUS,2,1,3,1,1,SCAC,1,1,54
AUS,2,1,1,2,1,SCAC,1,1,263
AUS,2,1,2,2,1,SCAC,1,1,27
AUS,2,1,3,2,1,SCAC,1,1,371
AUS,2,1,1,3,1,SCAC,1,1,34
AUS,2,1,3,3,1,SCAC,1,1,973
AUS,2,1,99,3,1,SCAC,1,1,10
AUS,2,2,1,1,1,SCAC,1,1,174
AUS,2,2,2,1,1,SCAC,1,1,53
AUS,2,2,3,1,1,SCAC,1,1,141
AUS,2,2,1,2,1,SCAC,1,1,2087
AUS,2,2,2,2,1,SCAC,1,1,208
AUS,2,2,3,2,1,SCAC,1,1,1252
AUS,2,2,99,2,1,SCAC,1,1,20
AUS,2,2,1,3,1,SCAC,1,1,119
AUS,2,2,2,3,1,SCAC,1,1,3
AUS,2,2,3,3,1,SCAC,1,1,1060
AUS,2,2,99,3,1,SCAC,1,1,9
AUS,2,3,1,1,1,SCAC,1,1,104
AUS,2,3,2,1,1,SCAC,1,1,22
AUS,2,3,3,1,1,SCAC,1,1,33
AUS,2,3,1,2,1,SCAC,1,1,4484
AUS,2,3,2,2,1,SCAC,1,1,409
AUS,2,3,3,2,1,SCAC,1,1,1274
AUS,2,3,99,2,1,SCAC,1,1,9
AUS,2,3,1,3,1,SCAC,1,1,144
AUS,2,3,2,3,1,SCAC,1,1,3
AUS,2,3,3,3,1,SCAC,1,1,548
AUS,2,3,99,3,1,SCAC,1,1,4
AUS,2,99,1,1,1,SCAC,1,1,17
AUS,2,99,2,1,1,SCAC,1,1,8
AUS,2,99,3,1,1,SCAC,1,1,15
AUS,2,99,1,2,1,SCAC,1,1,638
AUS,2,99,2,2,1,SCAC,1,1,65
AUS,2,99,3,2,1,SCAC,1,1,390
AUS,2,99,99,2,1,SCAC,1,1,33
AUS,2,99,1,3,1,SCAC,1,1,53
AUS,2,99,3,3,1,SCAC,1,1,515
AUS,2,99,99,3,1,SCAC,1,1,60
AUS,1,1,1,1,1,UNK,0,1,12
AUS,1,1,2,1,1,UNK,0,1,7
AUS,1,1,3,1,1,UNK,0,1,78
AUS,1,1,99,1,1,UNK,0,1,3
AUS,1,1,1,2,1,UNK,0,1,220
AUS,1,1,2,2,1,UNK,0,1,45
AUS,1,1,3,2,1,UNK,0,1,223
AUS,1,1,99,2,1,UNK,0,1,7
AUS,1,1,1,3,1,UNK,0,1,17
AUS,1,1,2,3,1,UNK,0,1,6
AUS,1,1,3,3,1,UNK,0,1,225
AUS,1,1,99,3,1,UNK,0,1,7
AUS,1,2,1,1,1,UNK,0,1,102
AUS,1,2,2,1,1,UNK,0,1,39
AUS,1,2,3,1,1,UNK,0,1,114
AUS,1,2,99,1,1,UNK,0,1,8
AUS,1,2,1,2,1,UNK,0,1,857
AUS,1,2,2,2,1,UNK,0,1,81
AUS,1,2,3,2,1,UNK,0,1,237
AUS,1,2,99,2,1,UNK,0,1,21
AUS,1,2,1,3,1,UNK,0,1,53
AUS,1,2,3,3,1,UNK,0,1,280
AUS,1,2,99,3,1,UNK,0,1,7
AUS,1,3,1,1,1,UNK,0,1,28
AUS,1,3,2,1,1,UNK,0,1,4
AUS,1,3,3,1,1,UNK,0,1,17
AUS,1,3,1,2,1,UNK,0,1,2149
AUS,1,3,2,2,1,UNK,0,1,133
AUS,1,3,3,2,1,UNK,0,1,240
AUS,1,3,99,2,1,UNK,0,1,6
AUS,1,3,1,3,1,UNK,0,1,127
AUS,1,3,2,3,1,UNK,0,1,15
AUS,1,3,3,3,1,UNK,0,1,341
AUS,1,3,99,3,1,UNK,0,1,8
AUS,1,99,1,1,1,UNK,0,1,19
AUS,1,99,3,1,1,UNK,0,1,37
AUS,1,99,99,1,1,UNK,0,1,35
AUS,1,99,1,2,1,UNK,0,1,289
AUS,1,99,2,2,1,UNK,0,1,33
AUS,1,99,3,2,1,UNK,0,1,134
AUS,1,99,99,2,1,UNK,0,1,126
AUS,1,99,1,3,1,UNK,0,1,49
AUS,1,99,2,3,1,UNK,0,1,3
AUS,1,99,3,3,1,UNK,0,1,154
AUS,1,99,99,3,1,UNK,0,1,43
AUS,2,1,1,1,1,UNK,0,1,11
AUS,2,1,2,1,1,UNK,0,1,11
AUS,2,1,3,1,1,UNK,0,1,65
AUS,2,1,1,2,1,UNK,0,1,136
AUS,2,1,2,2,1,UNK,0,1,35
AUS,2,1,3,2,1,UNK,0,1,258
AUS,2,1,99,2,1,UNK,0,1,8
AUS,2,1,1,3,1,UNK,0,1,19
AUS,2,1,3,3,1,UNK,0,1,340
AUS,2,2,1,1,1,UNK,0,1,75
AUS,2,2,2,1,1,UNK,0,1,32
AUS,2,2,3,1,1,UNK,0,1,90
AUS,2,2,99,1,1,UNK,0,1,3
AUS,2,2,1,2,1,UNK,0,1,506
AUS,2,2,2,2,1,UNK,0,1,76
AUS,2,2,3,2,1,UNK,0,1,339
AUS,2,2,99,2,1,UNK,0,1,19
AUS,2,2,1,3,1,UNK,0,1,27
AUS,2,2,3,3,1,UNK,0,1,280
AUS,2,2,99,3,1,UNK,0,1,6
AUS,2,3,1,1,1,UNK,0,1,34
AUS,2,3,2,1,1,UNK,0,1,12
AUS,2,3,3,1,1,UNK,0,1,26
AUS,2,3,1,2,1,UNK,0,1,2155
AUS,2,3,2,2,1,UNK,0,1,159
AUS,2,3,3,2,1,UNK,0,1,715
AUS,2,3,99,2,1,UNK,0,1,17
AUS,2,3,1,3,1,UNK,0,1,100
AUS,2,3,2,3,1,UNK,0,1,6
AUS,2,3,3,3,1,UNK,0,1,502
AUS,2,3,99,3,1,UNK,0,1,3
AUS,2,99,1,1,1,UNK,0,1,15
AUS,2,99,2,1,1,UNK,0,1,12
AUS,2,99,3,1,1,UNK,0,1,38
AUS,2,99,99,1,1,UNK,0,1,16
AUS,2,99,1,2,1,UNK,0,1,291
AUS,2,99,2,2,1,UNK,0,1,32
AUS,2,99,3,2,1,UNK,0,1,175
AUS,2,99,99,2,1,UNK,0,1,97
AUS,2,99,1,3,1,UNK,0,1,32
