coub,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
BFA,1,3,3,1,AFRI,0,1,1777
BFA,1,99,3,1,AFRI,0,1,16
BFA,1,1,99,1,AFRI,0,1,352
BFA,1,2,99,1,AFRI,0,1,244
BFA,1,3,99,1,AFRI,0,1,441
BFA,1,99,99,1,AFRI,0,1,75
BFA,2,1,1,1,AFRI,0,1,702
BFA,2,2,1,1,AFRI,0,1,779
BFA,2,3,1,1,AFRI,0,1,754
BFA,2,99,1,1,AFRI,0,1,120
BFA,2,1,2,1,AFRI,0,1,724
BFA,2,2,2,1,AFRI,0,1,364
BFA,2,3,2,1,AFRI,0,1,544
BFA,2,99,2,1,AFRI,0,1,42
BFA,2,1,3,1,AFRI,0,1,3029
BFA,2,2,3,1,AFRI,0,1,1594
BFA,2,3,3,1,AFRI,0,1,1913
BFA,2,99,3,1,AFRI,0,1,14
BFA,2,1,99,1,AFRI,0,1,275
BFA,2,2,99,1,AFRI,0,1,332
BFA,2,3,99,1,AFRI,0,1,484
BFA,2,99,99,1,AFRI,0,1,67
BGD,1,1,1,1,ASIA,0,1,22080
BGD,1,2,1,1,ASIA,0,1,17181
BGD,1,3,1,1,ASIA,0,1,28824
BGD,1,99,1,1,ASIA,0,1,1200
BGD,1,1,2,1,ASIA,0,1,38961
BGD,1,2,2,1,ASIA,0,1,18164
BGD,1,3,2,1,ASIA,0,1,29922
BGD,1,99,2,1,ASIA,0,1,404
BGD,1,1,3,1,ASIA,0,1,74389
BGD,1,2,3,1,ASIA,0,1,64035
BGD,1,3,3,1,ASIA,0,1,81289
BGD,1,99,3,1,ASIA,0,1,540
BGD,1,1,99,1,ASIA,0,1,1576
BGD,1,2,99,1,ASIA,0,1,1467
BGD,1,3,99,1,ASIA,0,1,1710
BGD,1,99,99,1,ASIA,0,1,941
BGD,2,1,1,1,ASIA,0,1,21670
BGD,2,2,1,1,ASIA,0,1,20861
BGD,2,3,1,1,ASIA,0,1,27535
BGD,2,99,1,1,ASIA,0,1,795
BGD,2,1,2,1,ASIA,0,1,22759
BGD,2,2,2,1,ASIA,0,1,18563
BGD,2,3,2,1,ASIA,0,1,21329
BGD,2,99,2,1,ASIA,0,1,455
BGD,2,1,3,1,ASIA,0,1,48364
BGD,2,2,3,1,ASIA,0,1,43906
BGD,2,3,3,1,ASIA,0,1,62990
BGD,2,99,3,1,ASIA,0,1,350
BGD,2,1,99,1,ASIA,0,1,1298
BGD,2,2,99,1,ASIA,0,1,1169
BGD,2,3,99,1,ASIA,0,1,1894
BGD,2,99,99,1,ASIA,0,1,329
BGR,1,1,1,1,EURO,0,1,47166
BGR,1,2,1,1,EURO,0,1,42259
BGR,1,3,1,1,EURO,0,1,18147
BGR,1,99,1,1,EURO,0,1,7622
BGR,1,1,2,1,EURO,0,1,30894
BGR,1,2,2,1,EURO,0,1,36840
BGR,1,3,2,1,EURO,0,1,18329
BGR,1,99,2,1,EURO,0,1,1357
BGR,1,1,3,1,EURO,0,1,108127
BGR,1,2,3,1,EURO,0,1,115026
BGR,1,3,3,1,EURO,0,1,80088
BGR,1,99,3,1,EURO,0,1,1152
BGR,1,1,99,1,EURO,0,1,1460
BGR,1,2,99,1,EURO,0,1,1074
BGR,1,3,99,1,EURO,0,1,1049
BGR,1,99,99,1,EURO,0,1,2090
BGR,2,1,1,1,EURO,0,1,55390
BGR,2,2,1,1,EURO,0,1,40154
BGR,2,3,1,1,EURO,0,1,30286
BGR,2,99,1,1,EURO,0,1,6344
BGR,2,1,2,1,EURO,0,1,37190
BGR,2,2,2,1,EURO,0,1,32426
BGR,2,3,2,1,EURO,0,1,27863
BGR,2,99,2,1,EURO,0,1,1410
BGR,2,1,3,1,EURO,0,1,151019
BGR,2,2,3,1,EURO,0,1,112187
BGR,2,3,3,1,EURO,0,1,106289
BGR,2,99,3,1,EURO,0,1,1555
BGR,2,1,99,1,EURO,0,1,1596
BGR,2,2,99,1,EURO,0,1,888
BGR,2,3,99,1,EURO,0,1,1437
BGR,2,99,99,1,EURO,0,1,831
BHR,1,1,1,1,ASIA,0,1,229
BHR,1,2,1,1,ASIA,0,1,1410
BHR,1,3,1,1,ASIA,0,1,1249
BHR,1,99,1,1,ASIA,0,1,11
BHR,1,1,2,1,ASIA,0,1,168
BHR,1,2,2,1,ASIA,0,1,1000
BHR,1,3,2,1,ASIA,0,1,597
BHR,1,99,2,1,ASIA,0,1,10
BHR,1,1,3,1,ASIA,0,1,400
BHR,1,2,3,1,ASIA,0,1,1362
BHR,1,3,3,1,ASIA,0,1,3818
BHR,1,99,3,1,ASIA,0,1,17
BHR,1,1,99,1,ASIA,0,1,21
BHR,1,2,99,1,ASIA,0,1,37
BHR,1,3,99,1,ASIA,0,1,60
BHR,1,99,99,1,ASIA,0,1,24
BHR,2,1,1,1,ASIA,0,1,119
BHR,2,2,1,1,ASIA,0,1,795
BHR,2,3,1,1,ASIA,0,1,921
BHR,2,99,1,1,ASIA,0,1,9
BHR,2,1,2,1,ASIA,0,1,300
BHR,2,2,2,1,ASIA,0,1,665
BHR,2,3,2,1,ASIA,0,1,384
BHR,2,99,2,1,ASIA,0,1,3
BHR,2,1,3,1,ASIA,0,1,330
BHR,2,2,3,1,ASIA,0,1,2284
BHR,2,3,3,1,ASIA,0,1,2465
BHR,2,99,3,1,ASIA,0,1,14
BHR,2,1,99,1,ASIA,0,1,35
BHR,2,2,99,1,ASIA,0,1,58
BHR,2,3,99,1,ASIA,0,1,100
BHR,2,99,99,1,ASIA,0,1,19
BHS,1,1,1,1,SCAC,0,1,895
BHS,1,2,1,1,SCAC,0,1,570
BHS,1,3,1,1,SCAC,0,1,546
BHS,1,99,1,1,SCAC,0,1,5
BHS,1,1,2,1,SCAC,0,1,800
BHS,1,2,2,1,SCAC,0,1,1626
BHS,1,3,2,1,SCAC,0,1,408
BHS,1,99,2,1,SCAC,0,1,1
BHS,1,1,3,1,SCAC,0,1,1427
BHS,1,2,3,1,SCAC,0,1,6032
BHS,1,3,3,1,SCAC,0,1,4070
BHS,1,99,3,1,SCAC,0,1,8
BHS,1,1,99,1,SCAC,0,1,22
BHS,1,2,99,1,SCAC,0,1,122
BHS,1,3,99,1,SCAC,0,1,269
BHS,1,99,99,1,SCAC,0,1,21
BHS,2,1,1,1,SCAC,0,1,256
BHS,2,2,1,1,SCAC,0,1,2399
BHS,2,3,1,1,SCAC,0,1,1756
BHS,2,1,2,1,SCAC,0,1,148
BHS,2,2,2,1,SCAC,0,1,627
BHS,2,3,2,1,SCAC,0,1,587
BHS,2,1,3,1,SCAC,0,1,1382
BHS,2,2,3,1,SCAC,0,1,7956
BHS,2,3,3,1,SCAC,0,1,7588
BHS,2,99,3,1,SCAC,0,1,8
BHS,2,1,99,1,SCAC,0,1,26
BHS,2,2,99,1,SCAC,0,1,135
BHS,2,3,99,1,SCAC,0,1,226
BHS,2,99,99,1,SCAC,0,1,14
BLZ,1,1,1,1,SCAC,0,1,386
BLZ,1,2,1,1,SCAC,0,1,1331
BLZ,1,3,1,1,SCAC,0,1,376
BLZ,1,99,1,1,SCAC,0,1,5
BLZ,1,1,2,1,SCAC,0,1,772
BLZ,1,2,2,1,SCAC,0,1,1185
BLZ,1,3,2,1,SCAC,0,1,155
BLZ,1,99,2,1,SCAC,0,1,1
BLZ,1,1,3,1,SCAC,0,1,1964
BLZ,1,2,3,1,SCAC,0,1,7648
BLZ,1,3,3,1,SCAC,0,1,4078
BLZ,1,1,23,1,SCAC,0,1,418
BLZ,1,2,23,1,SCAC,0,1,144
BLZ,1,3,23,1,SCAC,0,1,106
BLZ,1,1,99,1,SCAC,0,1,75
BLZ,1,2,99,1,SCAC,0,1,31
BLZ,1,3,99,1,SCAC,0,1,85
BLZ,1,99,99,1,SCAC,0,1,7
BLZ,2,1,1,1,SCAC,0,1,1220
BLZ,2,2,1,1,SCAC,0,1,1315
BLZ,2,3,1,1,SCAC,0,1,1139
BLZ,2,1,2,1,SCAC,0,1,905
BLZ,2,2,2,1,SCAC,0,1,1186
BLZ,2,3,2,1,SCAC,0,1,983
BLZ,2,1,3,1,SCAC,0,1,5332
BLZ,2,2,3,1,SCAC,0,1,12403
BLZ,2,3,3,1,SCAC,0,1,7076
BLZ,2,99,3,1,SCAC,0,1,6
BLZ,2,1,23,1,SCAC,0,1,466
BLZ,2,2,23,1,SCAC,0,1,98
BLZ,2,3,23,1,SCAC,0,1,38
BLZ,2,99,23,1,SCAC,0,1,70
BLZ,2,1,99,1,SCAC,0,1,117
BLZ,2,2,99,1,SCAC,0,1,36
BLZ,2,3,99,1,SCAC,0,1,45
BLZ,2,99,99,1,SCAC,0,1,7
BMU,1,1,1,1,EURO,0,1,24
BMU,1,2,1,1,EURO,0,1,169
BMU,1,3,1,1,EURO,0,1,107
BMU,1,1,2,1,EURO,0,1,335
BMU,1,2,2,1,EURO,0,1,20
BMU,1,3,2,1,EURO,0,1,125
BMU,1,1,3,1,EURO,0,1,667
BMU,1,2,3,1,EURO,0,1,4708
BMU,1,3,3,1,EURO,0,1,4196
BMU,1,99,3,1,EURO,0,1,7
BMU,1,1,99,1,EURO,0,1,64
BMU,1,2,99,1,EURO,0,1,126
BMU,1,3,99,1,EURO,0,1,237
BMU,1,99,99,1,EURO,0,1,15
BMU,2,1,1,1,EURO,0,1,460
BMU,2,2,1,1,EURO,0,1,508
BMU,2,3,1,1,EURO,0,1,698
BMU,2,99,1,1,EURO,0,1,2
BMU,2,1,2,1,EURO,0,1,123
BMU,2,2,2,1,EURO,0,1,107
BMU,2,3,2,1,EURO,0,1,565
BMU,2,1,3,1,EURO,0,1,1116
BMU,2,2,3,1,EURO,0,1,4488
BMU,2,3,3,1,EURO,0,1,4068
BMU,2,99,3,1,EURO,0,1,16
BMU,2,1,99,1,EURO,0,1,55
BMU,2,2,99,1,EURO,0,1,179
BMU,2,3,99,1,EURO,0,1,238
BMU,2,99,99,1,EURO,0,1,16
BOL,1,1,1,1,SCAC,0,1,12228
BOL,1,2,1,1,SCAC,0,1,6467
BOL,1,3,1,1,SCAC,0,1,2980
BOL,1,99,1,1,SCAC,0,1,433
BOL,1,1,2,1,SCAC,0,1,16800
BOL,1,2,2,1,SCAC,0,1,12761
BOL,1,3,2,1,SCAC,0,1,5576
BOL,1,99,2,1,SCAC,0,1,465
BOL,1,1,3,1,SCAC,0,1,21426
BOL,1,2,3,1,SCAC,0,1,34458
BOL,1,3,3,1,SCAC,0,1,18734
BOL,1,99,3,1,SCAC,0,1,812
BOL,1,1,23,1,SCAC,0,1,30
BOL,1,2,23,1,SCAC,0,1,30
BOL,1,3,23,1,SCAC,0,1,510
BOL,1,1,99,1,SCAC,0,1,1182
BOL,1,2,99,1,SCAC,0,1,244
BOL,1,3,99,1,SCAC,0,1,375
BOL,1,99,99,1,SCAC,0,1,188
BOL,2,1,1,1,SCAC,0,1,14561
BOL,2,2,1,1,SCAC,0,1,6631
BOL,2,3,1,1,SCAC,0,1,4332
BOL,2,99,1,1,SCAC,0,1,1342
BOL,2,1,2,1,SCAC,0,1,22191
BOL,2,2,2,1,SCAC,0,1,28953
BOL,2,3,2,1,SCAC,0,1,11965
BOL,2,99,2,1,SCAC,0,1,352
BOL,2,1,3,1,SCAC,0,1,33663
BOL,2,2,3,1,SCAC,0,1,44156
BOL,2,3,3,1,SCAC,0,1,20685
BOL,2,99,3,1,SCAC,0,1,568
BOL,2,1,23,1,SCAC,0,1,182
BOL,2,2,23,1,SCAC,0,1,20
BOL,2,3,23,1,SCAC,0,1,494
BOL,2,1,99,1,SCAC,0,1,2988
BOL,2,2,99,1,SCAC,0,1,762
BOL,2,3,99,1,SCAC,0,1,309
BOL,2,99,99,1,SCAC,0,1,222
BRA,1,1,1,1,SCAC,0,1,20141
BRA,1,2,1,1,SCAC,0,1,30437
BRA,1,3,1,1,SCAC,0,1,57525
BRA,1,99,1,1,SCAC,0,1,3094
BRA,1,1,2,1,SCAC,0,1,17169
BRA,1,2,2,1,SCAC,0,1,19198
BRA,1,3,2,1,SCAC,0,1,22975
BRA,1,99,2,1,SCAC,0,1,662
BRA,1,1,3,1,SCAC,0,1,48277
BRA,1,2,3,1,SCAC,0,1,94529
BRA,1,3,3,1,SCAC,0,1,73329
BRA,1,99,3,1,SCAC,0,1,951
BRA,1,1,23,1,SCAC,0,1,190
BRA,1,2,23,1,SCAC,0,1,426
BRA,1,3,23,1,SCAC,0,1,954
BRA,1,1,99,1,SCAC,0,1,5033
BRA,1,2,99,1,SCAC,0,1,3883
BRA,1,3,99,1,SCAC,0,1,6887
BRA,1,99,99,1,SCAC,0,1,1020
BRA,2,1,1,1,SCAC,0,1,22442
BRA,2,2,1,1,SCAC,0,1,42658
BRA,2,3,1,1,SCAC,0,1,71682
BRA,2,99,1,1,SCAC,0,1,3928
BRA,2,1,2,1,SCAC,0,1,31736
BRA,2,2,2,1,SCAC,0,1,38902
BRA,2,3,2,1,SCAC,0,1,42695
BRA,2,99,2,1,SCAC,0,1,1255
BRA,2,1,3,1,SCAC,0,1,84035
BRA,2,2,3,1,SCAC,0,1,130061
BRA,2,3,3,1,SCAC,0,1,112992
BRA,2,99,3,1,SCAC,0,1,1805
BRA,2,1,23,1,SCAC,0,1,328
BRA,2,2,23,1,SCAC,0,1,666
BRA,2,3,23,1,SCAC,0,1,948
BRA,2,99,23,1,SCAC,0,1,66
BRA,2,1,99,1,SCAC,0,1,5209
BRA,2,2,99,1,SCAC,0,1,4226
BRA,2,3,99,1,SCAC,0,1,7661
BRA,2,99,99,1,SCAC,0,1,969
BRB,1,1,1,1,SCAC,0,1,661
BRB,1,2,1,1,SCAC,0,1,948
BRB,1,3,1,1,SCAC,0,1,668
BRB,1,99,1,1,SCAC,0,1,4
BRB,1,1,2,1,SCAC,0,1,427
BRB,1,2,2,1,SCAC,0,1,315
BRB,1,3,2,1,SCAC,0,1,827
BRB,1,1,3,1,SCAC,0,1,11034
BRB,1,2,3,1,SCAC,0,1,12945
BRB,1,3,3,1,SCAC,0,1,13058
BRB,1,99,3,1,SCAC,0,1,20
BRB,1,1,99,1,SCAC,0,1,25
BRB,1,2,99,1,SCAC,0,1,121
BRB,1,3,99,1,SCAC,0,1,257
BRB,1,99,99,1,SCAC,0,1,16
BRB,2,1,1,1,SCAC,0,1,785
BRB,2,2,1,1,SCAC,0,1,691
BRB,2,3,1,1,SCAC,0,1,471
BRB,2,99,1,1,SCAC,0,1,5
BRB,2,1,2,1,SCAC,0,1,361
BRB,2,2,2,1,SCAC,0,1,879
BRB,2,3,2,1,SCAC,0,1,2457
BRB,2,99,2,1,SCAC,0,1,1
BRB,2,1,3,1,SCAC,0,1,9120
BRB,2,2,3,1,SCAC,0,1,15039
BRB,2,3,3,1,SCAC,0,1,17193
BRB,2,99,3,1,SCAC,0,1,14
BRB,2,1,99,1,SCAC,0,1,86
BRB,2,2,99,1,SCAC,0,1,167
BRB,2,3,99,1,SCAC,0,1,244
BRB,2,99,99,1,SCAC,0,1,9
BRN,1,1,1,1,ASIA,0,1,84
BRN,1,2,1,1,ASIA,0,1,345
BRN,1,3,1,1,ASIA,0,1,272
BRN,1,99,1,1,ASIA,0,1,10
BRN,1,1,2,1,ASIA,0,1,85
BRN,1,2,2,1,ASIA,0,1,104
BRN,1,3,2,1,ASIA,0,1,236
BRN,1,99,2,1,ASIA,0,1,5
BRN,1,1,3,1,ASIA,0,1,718
BRN,1,2,3,1,ASIA,0,1,1372
BRN,1,3,3,1,ASIA,0,1,2531
BRN,1,99,3,1,ASIA,0,1,30
BRN,1,1,99,1,ASIA,0,1,23
BRN,1,2,99,1,ASIA,0,1,22
BRN,1,3,99,1,ASIA,0,1,42
BRN,1,99,99,1,ASIA,0,1,7
BRN,2,1,1,1,ASIA,0,1,64
BRN,2,2,1,1,ASIA,0,1,648
BRN,2,3,1,1,ASIA,0,1,1165
BRN,2,99,1,1,ASIA,0,1,10
BRN,2,1,2,1,ASIA,0,1,8
BRN,2,2,2,1,ASIA,0,1,152
BRN,2,3,2,1,ASIA,0,1,236
BRN,2,99,2,1,ASIA,0,1,4
BRN,2,1,3,1,ASIA,0,1,680
BRN,2,2,3,1,ASIA,0,1,1141
BRN,2,3,3,1,ASIA,0,1,3231
BRN,2,99,3,1,ASIA,0,1,39
BRN,2,1,99,1,ASIA,0,1,21
BRN,2,2,99,1,ASIA,0,1,14
BRN,2,3,99,1,ASIA,0,1,50
BRN,2,99,99,1,ASIA,0,1,10
BTN,1,1,1,1,ASIA,0,1,11971
BTN,1,2,1,1,ASIA,0,1,4955
BTN,1,3,1,1,ASIA,0,1,1978
BTN,1,99,1,1,ASIA,0,1,188
BTN,1,1,2,1,ASIA,0,1,5077
BTN,1,2,2,1,ASIA,0,1,5189
BTN,1,3,2,1,ASIA,0,1,1241
BTN,1,99,2,1,ASIA,0,1,84
BTN,1,1,3,1,ASIA,0,1,340
BTN,1,2,3,1,ASIA,0,1,1147
BTN,1,3,3,1,ASIA,0,1,773
BTN,1,99,3,1,ASIA,0,1,43
BTN,1,1,99,1,ASIA,0,1,72
BTN,1,2,99,1,ASIA,0,1,36
BTN,1,3,99,1,ASIA,0,1,23
BTN,1,99,99,1,ASIA,0,1,17
BTN,2,1,1,1,ASIA,0,1,12739
BTN,2,2,1,1,ASIA,0,1,5408
BTN,2,3,1,1,ASIA,0,1,1141
BTN,2,99,1,1,ASIA,0,1,228
BTN,2,1,2,1,ASIA,0,1,7938
BTN,2,2,2,1,ASIA,0,1,3061
BTN,2,3,2,1,ASIA,0,1,1192
BTN,2,99,2,1,ASIA,0,1,109
BTN,2,1,3,1,ASIA,0,1,389
BTN,2,2,3,1,ASIA,0,1,1283
BTN,2,3,3,1,ASIA,0,1,544
BTN,2,99,3,1,ASIA,0,1,10
BTN,2,1,99,1,ASIA,0,1,57
BTN,2,2,99,1,ASIA,0,1,7
BTN,2,3,99,1,ASIA,0,1,14
BTN,2,99,99,1,ASIA,0,1,23
BWA,1,1,1,1,AFRI,0,1,201
BWA,1,2,1,1,AFRI,0,1,1051
BWA,1,3,1,1,AFRI,0,1,568
BWA,1,99,1,1,AFRI,0,1,7
BWA,1,1,2,1,AFRI,0,1,60
BWA,1,2,2,1,AFRI,0,1,745
BWA,1,3,2,1,AFRI,0,1,250
BWA,1,99,2,1,AFRI,0,1,8
BWA,1,1,3,1,AFRI,0,1,192
BWA,1,2,3,1,AFRI,0,1,1321
BWA,1,3,3,1,AFRI,0,1,391
BWA,1,99,3,1,AFRI,0,1,12
BWA,1,1,99,1,AFRI,0,1,39
BWA,1,2,99,1,AFRI,0,1,41
BWA,1,3,99,1,AFRI,0,1,100
BWA,1,99,99,1,AFRI,0,1,56
BWA,2,1,1,1,AFRI,0,1,192
BWA,2,2,1,1,AFRI,0,1,1465
BWA,2,3,1,1,AFRI,0,1,781
BWA,2,99,1,1,AFRI,0,1,20
BWA,2,1,2,1,AFRI,0,1,23
BWA,2,2,2,1,AFRI,0,1,224
BWA,2,3,2,1,AFRI,0,1,279
BWA,2,99,2,1,AFRI,0,1,5
BWA,2,1,3,1,AFRI,0,1,472
BWA,2,2,3,1,AFRI,0,1,850
BWA,2,3,3,1,AFRI,0,1,1650
BWA,2,99,3,1,AFRI,0,1,6
BWA,2,1,99,1,AFRI,0,1,21
BWA,2,2,99,1,AFRI,0,1,98
BWA,2,3,99,1,AFRI,0,1,164
BWA,2,99,99,1,AFRI,0,1,53
CAF,1,1,1,1,AFRI,0,1,825
CAF,1,2,1,1,AFRI,0,1,387
CAF,1,3,1,1,AFRI,0,1,394
CAF,1,99,1,1,AFRI,0,1,30
CAF,1,1,2,1,AFRI,0,1,182
CAF,1,2,2,1,AFRI,0,1,447
CAF,1,3,2,1,AFRI,0,1,560
CAF,1,99,2,1,AFRI,0,1,19
CAF,1,1,3,1,AFRI,0,1,1078
CAF,1,2,3,1,AFRI,0,1,2274
CAF,1,3,3,1,AFRI,0,1,3353
CAF,1,99,3,1,AFRI,0,1,5
CAF,1,1,99,1,AFRI,0,1,476
CAF,1,2,99,1,AFRI,0,1,594
CAF,1,3,99,1,AFRI,0,1,510
CAF,1,99,99,1,AFRI,0,1,14
CAF,2,1,1,1,AFRI,0,1,702
CAF,2,2,1,1,AFRI,0,1,518
CAF,2,3,1,1,AFRI,0,1,433
CAF,2,99,1,1,AFRI,0,1,23
CAF,2,1,2,1,AFRI,0,1,431
CAF,2,2,2,1,AFRI,0,1,449
CAF,2,3,2,1,AFRI,0,1,580
CAF,2,99,2,1,AFRI,0,1,12
CAF,2,1,3,1,AFRI,0,1,2033
CAF,2,2,3,1,AFRI,0,1,3581
CAF,2,3,3,1,AFRI,0,1,2261
CAF,2,99,3,1,AFRI,0,1,5
CAF,2,1,99,1,AFRI,0,1,667
CAF,2,2,99,1,AFRI,0,1,573
CAF,2,3,99,1,AFRI,0,1,491
CAF,2,99,99,1,AFRI,0,1,10
CAN,1,1,0,1,NOAM,1,0,1842320
CAN,1,2,0,1,NOAM,1,0,2924060
CAN,1,3,0,1,NOAM,1,0,5838295
CAN,2,1,0,1,NOAM,1,0,2084300
CAN,2,2,0,1,NOAM,1,0,2830865
CAN,2,3,0,1,NOAM,1,0,5385150
CAN,1,1,1,1,NOAM,1,1,5667
CAN,1,2,1,1,NOAM,1,1,25336
CAN,1,3,1,1,NOAM,1,1,53944
CAN,1,99,1,1,NOAM,1,1,1356
CAN,1,1,2,1,NOAM,1,1,3929
CAN,1,2,2,1,NOAM,1,1,10571
CAN,1,3,2,1,NOAM,1,1,24603
CAN,1,99,2,1,NOAM,1,1,297
CAN,1,1,3,1,NOAM,1,1,45205
CAN,1,2,3,1,NOAM,1,1,152325
CAN,1,3,3,1,NOAM,1,1,217283
CAN,1,99,3,1,NOAM,1,1,1334
CAN,1,1,23,1,NOAM,1,1,566
CAN,1,2,23,1,NOAM,1,1,932
CAN,1,3,23,1,NOAM,1,1,968
CAN,1,1,99,1,NOAM,1,1,844
CAN,1,2,99,1,NOAM,1,1,1392
CAN,1,3,99,1,NOAM,1,1,1687
CAN,1,99,99,1,NOAM,1,1,1829
CAN,2,1,1,1,NOAM,1,1,6517
CAN,2,2,1,1,NOAM,1,1,31385
CAN,2,3,1,1,NOAM,1,1,56516
CAN,2,99,1,1,NOAM,1,1,1294
CAN,2,1,2,1,NOAM,1,1,5020
CAN,2,2,2,1,NOAM,1,1,11872
CAN,2,3,2,1,NOAM,1,1,31807
CAN,2,99,2,1,NOAM,1,1,373
CAN,2,1,3,1,NOAM,1,1,51003
CAN,2,2,3,1,NOAM,1,1,178760
CAN,2,3,3,1,NOAM,1,1,242526
CAN,2,99,3,1,NOAM,1,1,2005
CAN,2,1,23,1,NOAM,1,1,284
CAN,2,2,23,1,NOAM,1,1,844
CAN,2,3,23,1,NOAM,1,1,1410
CAN,2,1,99,1,NOAM,1,1,820
CAN,2,2,99,1,NOAM,1,1,1512
CAN,2,3,99,1,NOAM,1,1,2096
CAN,2,99,99,1,NOAM,1,1,792
CHE,1,1,0,1,EURO,1,0,353037
CHE,1,2,0,1,EURO,1,0,1157246
CHE,1,3,0,1,EURO,1,0,837934
CHE,2,1,0,1,EURO,1,0,553498
CHE,2,2,0,1,EURO,1,0,1303811
CHE,2,3,0,1,EURO,1,0,534593
CHE,1,1,1,1,EURO,1,1,4592
CHE,1,2,1,1,EURO,1,1,9426
CHE,1,3,1,1,EURO,1,1,10975
CHE,1,99,1,1,EURO,1,1,546
CHE,1,1,2,1,EURO,1,1,2199
CHE,1,2,2,1,EURO,1,1,5496
CHE,1,3,2,1,EURO,1,1,6120
CHE,1,99,2,1,EURO,1,1,270
CHE,1,1,3,1,EURO,1,1,50129
CHE,1,2,3,1,EURO,1,1,81637
CHE,1,3,3,1,EURO,1,1,58471
CHE,1,99,3,1,EURO,1,1,718
CHE,1,1,23,1,EURO,1,1,30
CHE,1,2,23,1,EURO,1,1,44
CHE,1,3,23,1,EURO,1,1,488
CHE,1,1,99,1,EURO,1,1,2877
CHE,1,2,99,1,EURO,1,1,4381
CHE,1,3,99,1,EURO,1,1,3747
CHE,1,99,99,1,EURO,1,1,1775
CHE,2,1,1,1,EURO,1,1,4016
CHE,2,2,1,1,EURO,1,1,11725
CHE,2,3,1,1,EURO,1,1,10049
CHE,2,99,1,1,EURO,1,1,651
CHE,2,1,2,1,EURO,1,1,4640
CHE,2,2,2,1,EURO,1,1,6652
CHE,2,3,2,1,EURO,1,1,5759
CHE,2,99,2,1,EURO,1,1,183
CHE,2,1,3,1,EURO,1,1,62165
CHE,2,2,3,1,EURO,1,1,97447
CHE,2,3,3,1,EURO,1,1,71661
CHE,2,99,3,1,EURO,1,1,2210
CHE,2,1,23,1,EURO,1,1,28
CHE,2,2,23,1,EURO,1,1,86
CHE,2,3,23,1,EURO,1,1,246
CHE,2,99,23,1,EURO,1,1,38
CHE,2,1,99,1,EURO,1,1,5216
CHE,2,2,99,1,EURO,1,1,5522
CHE,2,3,99,1,EURO,1,1,3361
CHE,2,99,99,1,EURO,1,1,4296
CHL,1,1,0,1,SCAC,1,0,5218953
CHL,1,2,0,1,SCAC,1,0,916329
CHL,1,3,0,1,SCAC,1,0,94719
CHL,1,99,0,1,SCAC,1,0,9640
CHL,2,1,0,1,SCAC,1,0,6017382
CHL,2,2,0,1,SCAC,1,0,1111247
CHL,2,3,0,1,SCAC,1,0,81420
CHL,2,99,0,1,SCAC,1,0,13662
CHL,1,1,1,1,SCAC,1,1,1525
CHL,1,2,1,1,SCAC,1,1,4158
CHL,1,3,1,1,SCAC,1,1,8619
CHL,1,99,1,1,SCAC,1,1,520
CHL,1,1,2,1,SCAC,1,1,3075
CHL,1,2,2,1,SCAC,1,1,5023
CHL,1,3,2,1,SCAC,1,1,6789
CHL,1,99,2,1,SCAC,1,1,215
CHL,1,1,3,1,SCAC,1,1,19625
CHL,1,2,3,1,SCAC,1,1,49244
CHL,1,3,3,1,SCAC,1,1,44265
CHL,1,99,3,1,SCAC,1,1,1295
CHL,1,1,23,1,SCAC,1,1,188
CHL,1,2,23,1,SCAC,1,1,324
CHL,1,3,23,1,SCAC,1,1,1380
CHL,1,1,99,1,SCAC,1,1,315
CHL,1,2,99,1,SCAC,1,1,818
CHL,1,3,99,1,SCAC,1,1,936
CHL,1,99,99,1,SCAC,1,1,652
CHL,2,1,1,1,SCAC,1,1,2278
CHL,2,2,1,1,SCAC,1,1,3353
CHL,2,3,1,1,SCAC,1,1,9583
CHL,2,99,1,1,SCAC,1,1,481
CHL,2,1,2,1,SCAC,1,1,2890
CHL,2,2,2,1,SCAC,1,1,7057
CHL,2,3,2,1,SCAC,1,1,6419
CHL,2,99,2,1,SCAC,1,1,270
CHL,2,1,3,1,SCAC,1,1,28385
CHL,2,2,3,1,SCAC,1,1,40453
CHL,2,3,3,1,SCAC,1,1,43797
CHL,2,99,3,1,SCAC,1,1,2173
CHL,2,1,23,1,SCAC,1,1,332
CHL,2,2,23,1,SCAC,1,1,620
CHL,2,3,23,1,SCAC,1,1,1478
CHL,2,99,23,1,SCAC,1,1,10
CHL,2,1,99,1,SCAC,1,1,455
CHL,2,2,99,1,SCAC,1,1,661
CHL,2,3,99,1,SCAC,1,1,1128
CHL,2,99,99,1,SCAC,1,1,492
CHN,1,1,1,1,ASIA,0,1,75602
CHN,1,2,1,1,ASIA,0,1,166770
CHN,1,3,1,1,ASIA,0,1,271951
CHN,1,99,1,1,ASIA,0,1,7416
CHN,1,1,2,1,ASIA,0,1,72177
CHN,1,2,2,1,ASIA,0,1,86828
CHN,1,3,2,1,ASIA,0,1,146228
CHN,1,99,2,1,ASIA,0,1,3560
CHN,1,1,3,1,ASIA,0,1,289884
CHN,1,2,3,1,ASIA,0,1,252352
CHN,1,3,3,1,ASIA,0,1,481690
CHN,1,99,3,1,ASIA,0,1,5754
